date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-09-21 00:00:00+00:00,110.08,110.19,103.1,104.54,195713815,106.8829260001,106.9897312496,100.1056474438,101.5038252549,195713815,0.0,1.0
2020-09-22 00:00:00+00:00,111.81,112.86,109.16,112.68,183055373,108.562681287,109.5821859409,105.989645732,109.4074137145,183055373,0.0,1.0
2020-09-23 00:00:00+00:00,107.12,112.11,106.77,111.62,150718671,104.008893833,108.853968331,103.6690589484,108.3781994925,150718671,0.0,1.0
2020-09-24 00:00:00+00:00,108.22,110.25,105.0,105.17,167743349,105.0769463275,107.0479886584,101.9504653889,102.1155280472,167743349,0.0,1.0
2020-09-25 00:00:00+00:00,112.28,112.44,107.67,108.43,149981441,109.0190309892,109.1743840794,104.5429200803,105.2808472583,149981441,0.0,1.0
2020-09-28 00:00:00+00:00,114.96,115.32,112.78,115.01,137672403,111.6211952487,111.9707397015,109.5045093959,111.6697430894,137672403,0.0,1.0
2020-09-29 00:00:00+00:00,114.09,115.31,113.57,114.55,100060526,110.7764628212,111.9610301333,110.2715652783,111.2231029553,100060526,0.0,1.0
2020-09-30 00:00:00+00:00,115.81,117.26,113.62,113.79,142675184,112.4465085399,113.8543959191,110.320113119,110.4851757772,142675184,0.0,1.0
2020-10-01 00:00:00+00:00,116.79,117.72,115.83,117.64,116120440,113.3980462169,114.3010360532,112.4659276762,114.2233595081,116120440,0.0,1.0
2020-10-02 00:00:00+00:00,113.02,115.37,112.22,112.89,144711986,109.737539031,112.0192875421,108.9607735805,109.6113146453,144711986,0.0,1.0
2020-10-05 00:00:00+00:00,116.5,116.65,113.55,113.91,106243839,113.1164687411,113.2621122631,110.252146142,110.6016905948,106243839,0.0,1.0
2020-10-06 00:00:00+00:00,113.16,116.12,112.25,115.7,161498212,109.8734729849,112.747505152,108.9899022848,112.3397032905,161498212,0.0,1.0
2020-10-07 00:00:00+00:00,115.08,115.55,114.13,114.62,96848985,111.7377100663,112.1940597685,110.8153010937,111.2910699322,96848985,0.0,1.0
2020-10-08 00:00:00+00:00,114.97,116.4,114.5901,116.25,83477153,111.6309048168,113.0193730597,111.2620383235,112.8737295378,83477153,0.0,1.0
2020-10-09 00:00:00+00:00,116.97,117.0,114.92,115.28,100506865,113.5728184433,113.6019471477,111.5823569762,111.9319014289,100506865,0.0,1.0
2020-10-12 00:00:00+00:00,124.4,125.18,119.2845,120.06,240226769,120.7870275656,121.5443738799,115.8200979875,116.5730749962,240226769,0.0,1.0
2020-10-13 00:00:00+00:00,121.1,125.39,119.65,125.27,262330451,117.5828700819,121.7482748107,116.1749827027,121.6317599931,262330451,0.0,1.0
2020-10-14 00:00:00+00:00,121.19,123.03,119.62,121.0,151062308,117.6702561951,119.4568167314,116.1458539983,117.4857744006,151062308,0.0,1.0
2020-10-15 00:00:00+00:00,120.71,121.2,118.15,118.72,112559219,117.2041969248,117.6799657632,114.7185474829,115.2719928664,112559219,0.0,1.0
2020-10-16 00:00:00+00:00,119.02,121.548,118.81,121.28,115393808,115.5632799104,118.0178587342,115.3593789796,117.7576423083,115393808,0.0,1.0
2020-10-19 00:00:00+00:00,115.98,120.419,115.66,119.96,120639337,112.6115711982,116.9216484921,112.300865018,116.4759793148,120639337,0.0,1.0
2020-10-20 00:00:00+00:00,117.51,118.98,115.63,116.2,124423728,114.0971351224,115.5244416379,112.2717363136,112.8251816971,124423728,0.0,1.0
2020-10-21 00:00:00+00:00,116.87,118.705,116.45,116.67,89945980,113.475722762,115.2574285142,113.0679209004,113.2815313993,89945980,0.0,1.0
2020-10-22 00:00:00+00:00,115.75,118.04,114.59,117.45,101987954,112.3882511311,114.6117422334,111.2619412278,114.0388777136,101987954,0.0,1.0
2020-10-23 00:00:00+00:00,115.04,116.55,114.28,116.39,82572645,111.6988717938,113.1650165817,110.9609446157,113.0096634916,82572645,0.0,1.0
2020-10-26 00:00:00+00:00,115.05,116.55,112.88,114.01,111850657,111.7085813619,113.1650165817,109.6016050772,110.6987862761,111850657,0.0,1.0
2020-10-27 00:00:00+00:00,116.6,117.28,114.5399,115.49,92276772,113.2135644224,113.8738150554,111.2132962915,112.1358023597,92276772,0.0,1.0
2020-10-28 00:00:00+00:00,111.2,115.43,111.1,115.05,143937823,107.970397631,112.0775449509,107.8733019496,111.7085813619,143937823,0.0,1.0
2020-10-29 00:00:00+00:00,115.32,116.93,112.2,112.37,146129173,111.9707397015,113.5339801708,108.9413544442,109.1064171024,146129173,0.0,1.0
2020-10-30 00:00:00+00:00,108.86,111.99,107.72,111.06,190573476,105.698358688,108.7374535134,104.5914679209,107.8344636771,190573476,0.0,1.0
2020-11-02 00:00:00+00:00,108.77,110.68,107.32,109.11,122866899,105.6109725748,107.4655000881,104.2030851956,105.9410978913,122866899,0.0,1.0
2020-11-03 00:00:00+00:00,110.44,111.49,108.73,109.66,107624448,107.2324704529,108.2519751068,105.5721343023,106.4751241386,107624448,0.0,1.0
2020-11-04 00:00:00+00:00,114.95,115.59,112.35,114.14,138235482,111.6114856806,112.232898041,109.0869979662,110.8250106619,138235482,0.0,1.0
2020-11-05 00:00:00+00:00,119.03,119.62,116.8686,117.95,126387074,115.5729894785,116.1458539983,113.4743634224,114.5243561202,126387074,0.0,1.0
2020-11-06 00:00:00+00:00,118.69,119.2,116.13,118.32,114457922,115.4419103087,115.9379535665,112.9519676818,115.0820357885,114457922,0.205,1.0
2020-11-09 00:00:00+00:00,116.32,121.99,116.05,120.5,154515315,113.1367681112,118.6516019763,112.8741569747,117.2023775567,154515315,0.0,1.0
2020-11-10 00:00:00+00:00,115.97,117.59,114.13,115.55,138023390,112.7963462676,114.3720130862,111.0067000045,112.3878400554,138023390,0.0,1.0
2020-11-11 00:00:00+00:00,119.49,119.63,116.44,117.19,112294954,116.2200173797,116.3561861171,113.2534841718,113.9829595508,112294954,0.0,1.0
2020-11-12 00:00:00+00:00,119.21,120.53,118.57,119.62,103350674,115.9476799048,117.2315565719,115.3251942481,116.3464597787,103350674,0.0,1.0
2020-11-13 00:00:00+00:00,119.26,119.6717,117.87,119.44,81688586,115.9963115968,116.3967449481,114.6443505611,116.1713856877,81688586,0.0,1.0
2020-11-16 00:00:00+00:00,120.3,120.99,118.146,118.92,91183018,117.007850789,117.6789681376,114.9127975005,115.6656160916,91183018,0.0,1.0
2020-11-17 00:00:00+00:00,119.39,120.6741,118.96,119.55,74270973,116.1227539958,117.371713108,115.7045214452,116.27837541,74270973,0.0,1.0
2020-11-18 00:00:00+00:00,118.03,119.82,118.0,118.61,76322111,114.7999719752,116.5409865464,114.7707929601,115.3640996017,76322111,0.0,1.0
2020-11-19 00:00:00+00:00,118.64,119.06,116.81,117.59,74112972,115.3932786168,115.801784829,113.6133586921,114.3720130862,74112972,0.0,1.0
2020-11-20 00:00:00+00:00,117.34,118.77,117.29,118.64,73604287,114.1288546266,115.5197210158,114.0802229346,115.3932786168,73604287,0.0,1.0
2020-11-23 00:00:00+00:00,113.85,117.6202,113.75,117.18,127959318,110.7343625297,114.4013866282,110.6370991458,113.9732332124,127959318,0.0,1.0
2020-11-24 00:00:00+00:00,115.17,115.85,112.59,113.91,113226248,112.0182391967,112.679630207,109.508843893,110.79272056,113226248,0.0,1.0
2020-11-25 00:00:00+00:00,116.03,116.75,115.17,115.55,76499234,112.854704298,113.5550006618,112.0182391967,112.3878400554,76499234,0.0,1.0
2020-11-27 00:00:00+00:00,116.59,117.49,116.22,116.57,46691331,113.3993792476,114.2747497024,113.0395047273,113.3799265708,46691331,0.0,1.0
2020-11-30 00:00:00+00:00,119.05,120.97,116.81,116.97,169410176,115.7920584907,117.6595154609,113.6133586921,113.7689801063,169410176,0.0,1.0
2020-12-01 00:00:00+00:00,122.72,123.4693,120.01,121.01,125920963,119.3616246785,120.0904192138,116.7257869758,117.6984208144,125920963,0.0,1.0
2020-12-02 00:00:00+00:00,123.08,123.37,120.89,122.02,89004195,119.7117728604,119.9938366736,117.5817047538,118.6807809914,89004195,0.0,1.0
2020-12-03 00:00:00+00:00,122.94,123.78,122.21,123.52,78967630,119.575604123,120.3926165475,118.8655814208,120.1397317494,78967630,0.0,1.0
2020-12-04 00:00:00+00:00,122.25,122.8608,121.52,122.6,78260421,118.9044867743,119.498571523,118.1944640721,119.2449086179,78260421,0.0,1.0
2020-12-07 00:00:00+00:00,123.75,124.57,122.25,122.31,86711990,120.3634375323,121.16099728,118.9044867743,118.9628448046,86711990,0.0,1.0
2020-12-08 00:00:00+00:00,124.38,124.98,123.09,124.37,82225512,120.9761968506,121.5597771538,119.7214991988,120.9664705123,82225512,0.0,1.0
2020-12-09 00:00:00+00:00,121.78,125.95,121.0,124.53,115089193,118.4473488702,122.5032319773,117.688694476,121.1220919264,115089193,0.0,1.0
2020-12-10 00:00:00+00:00,123.24,123.87,120.15,120.5,81312170,119.8673942746,120.4801535929,116.8619557132,117.2023775567,81312170,0.0,1.0
2020-12-11 00:00:00+00:00,122.41,122.76,120.55,122.43,86939786,119.0601081885,119.400530032,117.2510092486,119.0795608653,86939786,0.0,1.0
2020-12-14 00:00:00+00:00,121.78,123.35,121.54,122.6,79075988,118.4473488702,119.9743839968,118.2139167489,119.2449086179,79075988,0.0,1.0
2020-12-15 00:00:00+00:00,127.88,127.9,124.13,124.34,157572262,124.3804152859,124.3998679627,120.733038391,120.9372914971,157572262,0.0,1.0
2020-12-16 00:00:00+00:00,127.81,128.37,126.56,127.41,98208591,124.3123309172,124.8570058668,123.0965386189,123.9232773817,98208591,0.0,1.0
2020-12-17 00:00:00+00:00,128.7,129.58,128.045,128.9,94359811,125.1779750336,126.0338928116,124.5408998693,125.3725018013,94359811,0.0,1.0
2020-12-18 00:00:00+00:00,126.655,129.1,126.12,128.96,192541496,123.1889388336,125.567028569,122.6685797299,125.4308598316,192541496,0.0,1.0
2020-12-21 00:00:00+00:00,128.23,128.31,123.449,125.02,121251553,124.7208371294,124.7986478365,120.0706747469,121.5986825074,121251553,0.0,1.0
2020-12-22 00:00:00+00:00,131.88,134.405,129.65,131.61,169351825,128.2709506405,130.7268510831,126.1019771803,128.008339504,169351825,0.0,1.0
2020-12-23 00:00:00+00:00,130.96,132.43,130.78,132.16,88223692,127.3761275089,128.8058992517,127.201053418,128.5432881153,88223692,0.0,1.0
2020-12-24 00:00:00+00:00,131.97,133.46,131.1,131.32,54930064,128.358487686,129.8077121055,127.5122962463,127.7262756908,54930064,0.0,1.0
2020-12-28 00:00:00+00:00,136.69,137.34,133.51,133.99,123124632,132.9493194044,133.5815313995,129.8563437975,130.32320804,123124632,0.0,1.0
2020-12-29 00:00:00+00:00,134.87,138.789,134.3409,138.05,121047324,131.179125818,134.9908778317,130.664505254,134.2721014249,121047324,0.0,1.0
2020-12-30 00:00:00+00:00,133.72,135.99,133.4,135.58,96452124,130.0605969036,132.2684757173,129.7493540752,131.8696958435,96452124,0.0,1.0
2020-12-31 00:00:00+00:00,132.69,134.74,131.72,134.08,99116586,129.0587840498,131.052683419,128.1153292263,130.4107450855,99116586,0.0,1.0
2021-01-04 00:00:00+00:00,129.41,133.6116,126.76,133.52,143301887,125.868545059,129.9551633955,123.2910653866,129.8660701359,143301887,0.0,1.0
2021-01-05 00:00:00+00:00,131.01,131.74,128.43,128.89,97664898,127.4247592009,128.1347819031,124.9153638972,125.3627754629,97664898,0.0,1.0
2021-01-06 00:00:00+00:00,126.6,131.0499,126.382,127.72,155087970,123.1354439724,127.463567291,122.9234097956,124.2247938717,155087970,0.0,1.0
2021-01-07 00:00:00+00:00,130.92,131.63,127.86,128.36,109578157,127.3372221554,128.0277921808,124.3609626091,124.8472795284,109578157,0.0,1.0
2021-01-08 00:00:00+00:00,132.05,132.63,130.23,132.43,105158245,128.436298393,129.0004260195,126.6661048067,128.8058992517,105158245,0.0,1.0
2021-01-11 00:00:00+00:00,128.98,130.17,128.5,129.19,100620880,125.4503125084,126.6077467764,124.9834482659,125.6545656145,100620880,0.0,1.0
2021-01-12 00:00:00+00:00,128.8,129.69,126.86,128.5,90440255,125.2752384174,126.1408825338,123.3883287705,124.9834482659,90440255,0.0,1.0
2021-01-13 00:00:00+00:00,130.89,131.45,128.49,128.76,88636831,127.3080431402,127.8527180899,124.9737219275,125.2363330639,88636831,0.0,1.0
2021-01-14 00:00:00+00:00,128.91,131.0,128.76,130.8,90221755,125.3822281397,127.4150328625,125.2363330639,127.2205060947,90221755,0.0,1.0
2021-01-15 00:00:00+00:00,127.14,130.2242,127.0,128.78,111598531,123.6606662453,126.6604635304,123.5244975079,125.2557857407,111598531,0.0,1.0
2021-01-19 00:00:00+00:00,127.83,128.71,126.938,127.78,90757329,124.331783594,125.187701372,123.4641942099,124.283151902,90757329,0.0,1.0
2021-01-20 00:00:00+00:00,132.03,132.49,128.55,128.66,104319489,128.4168457163,128.864257282,125.0320799578,125.13906968,104319489,0.0,1.0
2021-01-21 00:00:00+00:00,136.87,139.67,133.59,133.8,120529544,133.1243934953,135.8477682435,129.9341545046,130.1384076107,120529544,0.0,1.0
2021-01-22 00:00:00+00:00,139.07,139.85,135.02,136.28,114459360,135.2641879403,136.0228423345,131.3250208938,132.5505395305,114459360,0.0,1.0
2021-01-25 00:00:00+00:00,142.92,145.09,136.54,143.07,157611713,139.0088282191,141.119443649,132.8034243286,139.1547232949,157611713,0.0,1.0
2021-01-26 00:00:00+00:00,143.16,144.3,141.37,143.6,98390555,139.2422603404,140.3510629164,137.5012457692,139.6702192294,98390555,0.0,1.0
2021-01-27 00:00:00+00:00,142.06,144.3,140.41,143.43,140843759,138.1723631179,140.3510629164,136.5675172841,139.5048714768,140843759,0.0,1.0
2021-01-28 00:00:00+00:00,137.09,141.99,136.7,139.52,142621128,133.3383729398,138.1042787492,132.9590457427,135.7018731677,142621128,0.0,1.0
2021-01-29 00:00:00+00:00,131.96,136.74,130.21,135.83,177523812,128.3487613476,132.9979510963,126.6466521299,132.1128543031,177523812,0.0,1.0
2021-02-01 00:00:00+00:00,134.14,135.38,130.93,133.75,106239823,130.4691031158,131.6751690757,127.3469484938,130.0897759187,106239823,0.0,1.0
2021-02-02 00:00:00+00:00,134.99,136.31,134.61,135.73,82266419,131.2958418787,132.5797185457,130.92624102,132.0155909193,82266419,0.0,1.0
2021-02-03 00:00:00+00:00,133.94,135.77,133.61,135.76,89880937,130.2745763481,132.0544962728,129.9536071813,132.0447699344,89880937,0.0,1.0
2021-02-04 00:00:00+00:00,137.39,137.4,134.59,136.3,84183061,133.6301630914,133.6398894298,130.9067883432,132.5699922073,84183061,0.0,1.0
2021-02-05 00:00:00+00:00,136.76,137.42,135.86,137.35,75693830,133.21679371,133.8596942938,132.3401110956,133.7915078683,75693830,0.205,1.0
2021-02-08 00:00:00+00:00,136.91,136.96,134.92,136.03,71297214,133.362907479,133.4116120687,131.4244648095,132.5057067006,71297214,0.0,1.0
2021-02-09 00:00:00+00:00,136.01,137.877,135.85,136.62,75986989,132.4862248647,134.3048542436,132.3303701777,133.0804208589,75986989,0.0,1.0
2021-02-10 00:00:00+00:00,135.39,136.99,134.4,136.48,72647988,131.8822879526,133.4408348225,130.9179370768,132.9440480077,72647988,0.0,1.0
2021-02-11 00:00:00+00:00,135.13,136.39,133.77,135.9,64280029,131.6290240862,132.8563797463,130.3042592467,132.3790747674,64280029,0.0,1.0
2021-02-12 00:00:00+00:00,135.37,135.53,133.6921,134.35,60145130,131.8628061167,132.0186608037,130.228377496,130.8692324871,60145130,0.0,1.0
2021-02-16 00:00:00+00:00,133.19,136.01,132.79,135.49,80576316,129.7392860064,132.4862248647,129.3496492889,131.979697132,80576316,0.0,1.0
2021-02-17 00:00:00+00:00,130.84,132.22,129.47,131.25,97372199,127.4501702911,128.7944169665,126.1156645337,127.8495479266,97372199,0.0,1.0
2021-02-18 00:00:00+00:00,129.71,129.995,127.41,129.2,96856748,126.3494465642,126.6270627254,124.1090354386,125.8526597494,96856748,0.0,1.0
2021-02-19 00:00:00+00:00,129.87,130.71,128.8,130.24,87668834,126.5053012512,127.3235383579,125.4630230319,126.8657152149,87668834,0.0,1.0
2021-02-22 00:00:00+00:00,126.0,129.72,125.6,128.01,102886922,122.7355660095,126.3591874822,122.345929292,124.6934905149,102886922,0.0,1.0
2021-02-23 00:00:00+00:00,125.86,126.71,118.39,123.76,158273022,122.5991931584,123.427171183,115.3227274592,120.5536003915,158273022,0.0,1.0
2021-02-24 00:00:00+00:00,125.35,125.56,122.23,124.94,111039904,122.1024063436,122.3069656203,119.0632399471,121.7030287081,111039904,0.0,1.0
2021-02-25 00:00:00+00:00,120.99,126.4585,120.54,124.68,144766924,117.8553661229,123.1821870969,117.4170248157,121.4497648418,144766924,0.0,1.0
2021-02-26 00:00:00+00:00,121.26,124.85,121.2,122.59,163424672,118.1183709072,121.6153604467,118.0599253996,119.4139129929,163424672,0.0,1.0
2021-03-01 00:00:00+00:00,127.79,127.93,122.79,123.75,116307892,124.4791903203,124.6155631714,119.6087313516,120.5438594736,116307892,0.0,1.0
2021-03-02 00:00:00+00:00,125.12,128.72,125.01,128.41,102260945,121.878365231,125.3850956884,121.7712151337,125.0831272324,102260945,0.0,1.0
2021-03-03 00:00:00+00:00,122.06,125.71,121.84,124.81,112966340,118.8976443422,122.4530793893,118.6833441476,121.576396775,112966340,0.0,1.0
2021-03-04 00:00:00+00:00,120.13,123.6,118.62,121.75,178154975,117.0176471803,120.3977457045,115.5467685718,118.5956758862,178154975,0.0,1.0
2021-03-05 00:00:00+00:00,121.42,121.935,117.57,120.98,153766601,118.2742255942,118.775882868,114.5239721884,117.845625205,153766601,0.0,1.0
2021-03-08 00:00:00+00:00,116.36,121.0,116.21,120.93,154376610,113.345321118,117.8651070409,113.1992073489,117.7969206153,154376610,0.0,1.0
2021-03-09 00:00:00+00:00,121.085,122.06,118.79,119.03,129525780,117.9479048433,118.8976443422,115.7123641767,115.9461462072,129525780,0.0,1.0
2021-03-10 00:00:00+00:00,119.98,122.17,119.45,121.69,111943326,116.8715334113,119.0047944395,116.3552647606,118.5372303785,111943326,0.0,1.0
2021-03-11 00:00:00+00:00,121.96,123.21,121.26,122.54,103026514,118.8002351628,120.017849905,118.1183709072,119.3652084032,103026514,0.0,1.0
2021-03-12 00:00:00+00:00,121.03,121.17,119.16,120.4,88105050,117.8943297947,118.0307026458,116.0727781404,117.2806519646,88105050,0.0,1.0
2021-03-15 00:00:00+00:00,123.99,124.0,120.42,121.41,92590555,120.7776415041,120.787382422,117.3001338005,118.2644846763,92590555,0.0,1.0
2021-03-16 00:00:00+00:00,125.57,127.22,124.715,125.7,115227936,122.3167065382,123.9239579978,121.4838580546,122.4433384714,115227936,0.0,1.0
2021-03-17 00:00:00+00:00,124.76,125.8599,122.336,124.05,111932636,121.5276921853,122.5990957492,119.1664936773,120.8360870117,111932636,0.0,1.0
2021-03-18 00:00:00+00:00,120.53,123.18,120.32,122.88,121469755,117.4072838978,119.9886271512,117.2027246211,119.6963996131,121469755,0.0,1.0
2021-03-19 00:00:00+00:00,119.99,121.43,119.675,119.9,185549522,116.8812743292,118.2839665122,116.5744354142,116.7936060678,185549522,0.0,1.0
2021-03-22 00:00:00+00:00,123.39,123.87,120.26,120.33,111912284,120.1931864279,120.6607504889,117.1442791135,117.2124655391,111912284,0.0,1.0
2021-03-23 00:00:00+00:00,122.54,124.24,122.14,123.33,95467142,119.3652084032,121.0211644525,118.9755716857,120.1347409202,95467142,0.0,1.0
2021-03-24 00:00:00+00:00,120.09,122.9,120.065,122.82,88530485,116.9786835086,119.7158814489,116.9543312137,119.6379541054,88530485,0.0,1.0
2021-03-25 00:00:00+00:00,120.59,121.66,119.0,119.54,98844681,117.4657294054,118.5080076247,115.9169234534,116.442933022,98844681,0.0,1.0
2021-03-26 00:00:00+00:00,121.21,121.48,118.92,120.35,94071234,118.0696663175,118.3326711018,115.8389961099,117.2319473749,94071234,0.0,1.0
2021-03-29 00:00:00+00:00,121.39,122.58,120.7299,121.65,80819203,118.2450028404,119.4041720749,117.6020048474,118.4982667068,80819203,0.0,1.0
2021-03-30 00:00:00+00:00,119.9,120.4031,118.86,120.11,85671919,116.7936060678,117.2836716492,115.7805506023,116.9981653444,85671919,0.0,1.0
2021-03-31 00:00:00+00:00,122.15,123.52,121.15,121.65,118323826,118.9853126036,120.319818361,118.0112208099,118.4982667068,118323826,0.0,1.0
2021-04-01 00:00:00+00:00,123.0,124.18,122.49,123.66,75089134,119.8132906283,120.9627189449,119.3165038135,120.4561912122,75089134,0.0,1.0
2021-04-05 00:00:00+00:00,125.9,126.1601,123.07,123.87,88651175,122.6381568301,122.8915181057,119.8814770539,120.6607504889,88651175,0.0,1.0
2021-04-06 00:00:00+00:00,126.21,127.13,125.65,126.5,80171253,122.9401252862,123.8362897364,122.3946338817,123.2226119064,80171253,0.0,1.0
2021-04-07 00:00:00+00:00,127.9,127.92,125.14,125.83,83466716,124.5863404176,124.6058222534,121.8978470669,122.5699704046,83466716,0.0,1.0
2021-04-08 00:00:00+00:00,130.36,130.39,128.52,128.95,88844591,126.9826062301,127.0118289839,125.1902773297,125.609136801,88844591,0.0,1.0
2021-04-09 00:00:00+00:00,132.995,133.04,129.47,129.8,106686703,129.5493381066,129.5931722373,126.1156645337,126.4371148256,106686703,0.0,1.0
2021-04-12 00:00:00+00:00,131.24,132.85,130.63,132.52,91419983,127.8398070086,129.4080947965,127.2456110144,129.0866445046,91419983,0.0,1.0
2021-04-13 00:00:00+00:00,134.43,134.66,131.93,132.44,91266545,130.9471598306,131.1712009432,128.5119303463,129.0087171611,91266545,0.0,1.0
2021-04-14 00:00:00+00:00,132.03,135.0,131.655,134.94,87222782,128.6093395257,131.502392153,128.244055103,131.4439466454,87222782,0.0,1.0
2021-04-15 00:00:00+00:00,134.5,135.0,133.64,133.82,89347102,131.0153462562,131.502392153,130.1776273136,130.3529638364,89347102,0.0,1.0
2021-04-16 00:00:00+00:00,134.16,134.67,133.28,134.3,84922386,130.6841550463,131.1809418611,129.8269542678,130.8205278974,84922386,0.0,1.0
2021-04-19 00:00:00+00:00,134.84,135.47,133.34,133.51,94264215,131.346537466,131.9602152961,129.8853997754,130.0509953804,94264215,0.0,1.0
2021-04-20 00:00:00+00:00,133.11,135.53,131.81,135.02,94812349,129.6613586629,132.0186608037,128.395039331,131.5218739889,94812349,0.0,1.0
2021-04-21 00:00:00+00:00,133.5,133.75,131.3001,132.36,68847136,130.0412544624,130.2847774109,127.8983499254,128.9307898176,68847136,0.0,1.0
2021-04-22 00:00:00+00:00,131.94,134.15,131.41,133.04,84566456,128.5216712642,130.6744141284,128.0054026135,129.5931722373,84566456,0.0,1.0
2021-04-23 00:00:00+00:00,134.32,135.12,132.16,132.16,78756779,130.8400097333,131.6192831683,128.7359714588,128.7359714588,78756779,0.0,1.0
2021-04-26 00:00:00+00:00,134.72,135.06,133.56,134.83,66905069,131.2296464508,131.5608376606,130.0996999701,131.3367965481,66905069,0.0,1.0
2021-04-27 00:00:00+00:00,134.39,135.41,134.11,135.01,66015804,130.9081961589,131.9017697885,130.6354504566,131.512133071,66015804,0.0,1.0
2021-04-28 00:00:00+00:00,133.58,135.02,133.08,134.31,107760097,130.1191818059,131.5218739889,129.6321359091,130.8302688154,107760097,0.0,1.0
2021-04-29 00:00:00+00:00,133.48,137.07,132.45,136.47,151100953,130.0217726266,133.518762166,129.018458079,132.9343070898,151100953,0.0,1.0
2021-04-30 00:00:00+00:00,131.46,133.56,131.065,131.78,109839466,128.0541072032,130.0996999701,127.6693409447,128.3658165772,109839466,0.0,1.0
2021-05-03 00:00:00+00:00,132.54,134.07,131.83,132.04,75135100,129.1061263405,130.5964867849,128.4145211669,128.6190804436,75135100,0.0,1.0
2021-05-04 00:00:00+00:00,127.85,131.4899,126.7,131.19,137564718,124.5376358279,128.0832325479,123.4174302651,127.7911024189,137564718,0.0,1.0
2021-05-05 00:00:00+00:00,128.1,130.45,127.97,129.2,84000900,124.7811587763,127.0702744916,124.6545268431,125.8526597494,84000900,0.0,1.0
2021-05-06 00:00:00+00:00,129.74,129.75,127.13,127.89,78128334,126.378669318,126.388410236,123.8362897364,124.5765994996,78128334,0.0,1.0
2021-05-07 00:00:00+00:00,130.21,131.2582,129.475,130.85,78973273,127.0507926557,128.0735608061,126.3336255211,127.6752647185,78973273,0.22,1.0
2021-05-10 00:00:00+00:00,126.85,129.54,126.81,129.41,88071229,123.7723143259,126.3970484649,123.733284822,126.2702025772,88071229,0.0,1.0
2021-05-11 00:00:00+00:00,125.91,126.27,122.77,123.5,126142826,122.8551209836,123.206386519,119.7913049254,120.5035933721,126142826,0.0,1.0
2021-05-12 00:00:00+00:00,122.77,124.64,122.25,123.4,112172282,119.7913049254,121.615934234,119.2839213744,120.4060196123,112172282,0.0,1.0
2021-05-13 00:00:00+00:00,124.97,126.15,124.26,124.58,105861339,121.9379276414,123.0892980072,121.2451539467,121.5573899781,105861339,0.0,1.0
2021-05-14 00:00:00+00:00,127.45,127.89,125.85,126.25,81917951,124.3577568848,124.787081428,122.7965767277,123.186871767,81917951,0.0,1.0
2021-05-17 00:00:00+00:00,126.27,126.93,125.17,126.82,74244624,123.206386519,123.8503733337,122.133075161,123.743042198,74244624,0.0,1.0
2021-05-18 00:00:00+00:00,124.85,126.99,124.78,126.56,63342929,121.8208391296,123.9089175896,121.7525374977,123.4893504224,63342929,0.0,1.0
2021-05-19 00:00:00+00:00,124.69,124.915,122.86,123.16,92611989,121.6647211139,121.8842620735,119.8791213093,120.1718425887,92611989,0.0,1.0
2021-05-20 00:00:00+00:00,127.31,127.72,125.1,125.23,76857123,124.221153621,124.6212060363,122.0647735291,122.1916194169,76857123,0.0,1.0
2021-05-21 00:00:00+00:00,125.43,128.0,125.21,127.82,79295436,122.3867669365,124.8944125638,122.1721046649,124.7187797961,79295436,0.0,1.0
2021-05-24 00:00:00+00:00,127.1,127.94,125.94,126.01,63092945,124.0162487254,124.8358683079,122.8843931116,122.9526947434,63092945,0.0,1.0
2021-05-25 00:00:00+00:00,126.9,128.32,126.32,127.82,72009482,123.8211012058,125.2066485952,123.2551733989,124.7187797961,72009482,0.0,1.0
2021-05-26 00:00:00+00:00,126.85,127.39,126.42,126.955,56575920,123.7723143259,124.2992126289,123.3527471587,123.8747667737,56575920,0.0,1.0
2021-05-27 00:00:00+00:00,125.28,127.64,125.08,126.44,94625601,122.2404062968,124.5431470284,122.0452587772,123.3722619107,94625601,0.0,1.0
2021-05-28 00:00:00+00:00,124.61,125.8,124.55,125.57,71311109,121.586662106,122.7477898478,121.5281178501,122.5233702003,71311109,0.0,1.0
2021-06-01 00:00:00+00:00,124.28,125.35,123.94,125.08,67637118,121.2646686986,122.3087079287,120.9329179153,122.0452587772,67637118,0.0,1.0
2021-06-02 00:00:00+00:00,125.06,125.24,124.05,124.28,59278862,122.0257440252,122.2013767929,121.0402490511,121.2646686986,59278862,0.0,1.0
2021-06-03 00:00:00+00:00,123.54,124.85,123.13,124.68,76229170,120.542622876,121.8208391296,120.1425704608,121.6549637379,76229170,0.0,1.0
2021-06-04 00:00:00+00:00,125.89,126.16,123.85,124.07,75169343,122.8356062317,123.0990553832,120.8451015314,121.059763803,75169343,0.0,1.0
2021-06-07 00:00:00+00:00,125.9,126.32,124.8321,126.17,71057550,122.8453636077,123.2551733989,121.8033734266,123.1088127592,71057550,0.0,1.0
2021-06-08 00:00:00+00:00,126.74,128.46,126.2101,126.6,74403774,123.6649831901,125.3432518589,123.1479398368,123.5283799264,74403774,0.0,1.0
2021-06-09 00:00:00+00:00,127.13,127.75,126.52,127.21,56877937,124.0455208534,124.6504781642,123.4503209185,124.1235798612,56877937,0.0,1.0
